function,year,amount,sheet
801 Legislative functions,2017,3914.0,hist03z2
802 Executive direction and management,2017,610.0,hist03z2
803 Central fiscal operations,2017,11827.0,hist03z2
804 General property and records management,2017,-241.0,hist03z2
805 Central personnel management,2017,-47.0,hist03z2
806 General purpose fiscal assistance,2017,7010.0,hist03z2
808 Other general government,2017,4286.0,hist03z2
809 Deductions for offsetting receipts,2017,-3538.0,hist03z2
900 Net Interest:,2017,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2017,456921.0,hist03z2
902 Interest received by on-budget trust funds,2017,-60543.0,hist03z2
903 Interest received by off-budget trust funds,2017,-86512.0,hist03z2
908 Other interest,2017,-44013.0,hist03z2
909 Other investment income,2017,-3302.0,hist03z2
950 Undistributed Offsetting Receipts:,2017,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2017,-67471.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2017,-17499.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2017,-3106.0,hist03z2
954 Sale of major assets,2017,0.0,hist03z2
959 Other undistributed offsetting receipts,2017,-1750.0,hist03z2
050 National Defense:,2018,0.0,hist03z2
051 Department of Defense-Military:,2018,0.0,hist03z2
Military Personnel,2018,145827.0,hist03z2
Operation and Maintenance,2018,256655.0,hist03z2
Procurement,2018,112669.0,hist03z2
"Research, Development, Test, and Evaluation",2018,76976.0,hist03z2
Military Construction,2018,6706.0,hist03z2
Family Housing,2018,1155.0,hist03z2
Other,2018,816.0,hist03z2
"051 Subtotal, Department of Defense-Military",2018,600804.0,hist03z2
053 Atomic energy defense activities,2018,20919.0,hist03z2
054 Defense-related activities,2018,9528.0,hist03z2
150 International Affairs:,2018,0.0,hist03z2
151 International development and humanitarian assistance,2018,25102.0,hist03z2
152 International security assistance,2018,11417.0,hist03z2
153 Conduct of foreign affairs,2018,11958.0,hist03z2
154 Foreign information and exchange activities,2018,1641.0,hist03z2
155 International financial programs,2018,-1243.0,hist03z2
"250 General Science, Space, and Technology:",2018,0.0,hist03z2
251 General science and basic research,2018,12428.0,hist03z2
"252 Space flight, research, and supporting activities",2018,19108.0,hist03z2
270 Energy:,2018,0.0,hist03z2
271 Energy supply,2018,1444.0,hist03z2
272 Energy conservation,2018,1094.0,hist03z2
274 Emergency energy preparedness,2018,-878.0,hist03z2
"276 Energy information, policy, and regulation",2018,509.0,hist03z2
300 Natural Resources and Environment:,2018,0.0,hist03z2
301 Water resources,2018,5943.0,hist03z2
302 Conservation and land management,2018,13408.0,hist03z2
303 Recreational resources,2018,3988.0,hist03z2
304 Pollution control and abatement,2018,8028.0,hist03z2
306 Other natural resources,2018,7708.0,hist03z2
350 Agriculture:,2018,0.0,hist03z2
351 Farm income stabilization,2018,16718.0,hist03z2
352 Agricultural research and services,2018,5071.0,hist03z2
370 Commerce and Housing Credit:,2018,0.0,hist03z2
371 Mortgage credit,2018,-7432.0,hist03z2
372 Postal service,2018,-1407.0,hist03z2
373 Deposit insurance,2018,-15850.0,hist03z2
376 Other advancement of commerce,2018,15219.0,hist03z2
400 Transportation:,2018,0.0,hist03z2
401 Ground transportation,2018,61868.0,hist03z2
402 Air transportation,2018,20213.0,hist03z2
403 Water transportation,2018,10195.0,hist03z2
407 Other transportation,2018,509.0,hist03z2
450 Community and Regional Development:,2018,0.0,hist03z2
451 Community development,2018,7067.0,hist03z2
452 Area and regional development,2018,2842.0,hist03z2
453 Disaster relief and insurance,2018,32250.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2018,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2018,39474.0,hist03z2
502 Higher education,2018,24610.0,hist03z2
503 Research and general education aids,2018,3601.0,hist03z2
504 Training and employment,2018,6759.0,hist03z2
505 Other labor services,2018,1918.0,hist03z2
506 Social services,2018,19141.0,hist03z2
550 Health:,2018,0.0,hist03z2
551 Health care services,2018,511574.0,hist03z2
552 Health research and training,2018,35468.0,hist03z2
554 Consumer and occupational health and safety,2018,4177.0,hist03z2
570 Medicare:,2018,0.0,hist03z2
571 Medicare,2018,588706.0,hist03z2
600 Income Security:,2018,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2018,6284.0,hist03z2
602 Federal employee retirement and disability,2018,140685.0,hist03z2
603 Unemployment compensation,2018,30948.0,hist03z2
604 Housing assistance,2018,49499.0,hist03z2
605 Food and nutrition assistance,2018,98065.0,hist03z2
609 Other income security,2018,169808.0,hist03z2
650 Social Security:,2018,0.0,hist03z2
651 Social security,2018,987791.0,hist03z2
700 Veterans Benefits and Services:,2018,0.0,hist03z2
701 Income security for veterans,2018,85574.0,hist03z2
"702 Veterans education, training, and rehabilitation",2018,12401.0,hist03z2
703 Hospital and medical care for veterans,2018,73941.0,hist03z2
704 Veterans housing,2018,-1295.0,hist03z2
705 Other veterans benefits and services,2018,8274.0,hist03z2
750 Administration of Justice:,2018,0.0,hist03z2
751 Federal law enforcement activities,2018,31333.0,hist03z2
752 Federal litigative and judicial activities,2018,16974.0,hist03z2
753 Federal correctional activities,2018,6821.0,hist03z2
754 Criminal justice assistance,2018,5290.0,hist03z2
800 General Government:,2018,0.0,hist03z2
801 Legislative functions,2018,4089.0,hist03z2
802 Executive direction and management,2018,492.0,hist03z2
803 Central fiscal operations,2018,11480.0,hist03z2
804 General property and records management,2018,-199.0,hist03z2
805 Central personnel management,2018,-26.0,hist03z2
806 General purpose fiscal assistance,2018,7368.0,hist03z2
808 Other general government,2018,2526.0,hist03z2
809 Deductions for offsetting receipts,2018,-1845.0,hist03z2
900 Net Interest:,2018,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2018,521553.0,hist03z2
902 Interest received by on-budget trust funds,2018,-66343.0,hist03z2
903 Interest received by off-budget trust funds,2018,-83809.0,hist03z2
908 Other interest,2018,-44441.0,hist03z2
909 Other investment income,2018,-1985.0,hist03z2
950 Undistributed Offsetting Receipts:,2018,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2018,-69188.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2018,-18193.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2018,-4592.0,hist03z2
954 Sale of major assets,2018,0.0,hist03z2
959 Other undistributed offsetting receipts,2018,-5896.0,hist03z2
050 National Defense:,2019,0.0,hist03z2
051 Department of Defense-Military:,2019,0.0,hist03z2
Military Personnel,2019,156267.0,hist03z2
Operation and Maintenance,2019,271700.0,hist03z2
Procurement,2019,124699.0,hist03z2
"Research, Development, Test, and Evaluation",2019,89280.0,hist03z2
Military Construction,2019,7412.0,hist03z2
Family Housing,2019,1166.0,hist03z2
Other,2019,3166.0,hist03z2
"051 Subtotal, Department of Defense-Military",2019,653690.0,hist03z2
053 Atomic energy defense activities,2019,22767.0,hist03z2
054 Defense-related activities,2019,9250.0,hist03z2
150 International Affairs:,2019,0.0,hist03z2
151 International development and humanitarian assistance,2019,26270.0,hist03z2
152 International security assistance,2019,11227.0,hist03z2
153 Conduct of foreign affairs,2019,12644.0,hist03z2
154 Foreign information and exchange activities,2019,1671.0,hist03z2
155 International financial programs,2019,1223.0,hist03z2
"250 General Science, Space, and Technology:",2019,0.0,hist03z2
251 General science and basic research,2019,12943.0,hist03z2
"252 Space flight, research, and supporting activities",2019,19471.0,hist03z2
270 Energy:,2019,0.0,hist03z2
271 Energy supply,2019,4110.0,hist03z2
272 Energy conservation,2019,1086.0,hist03z2
274 Emergency energy preparedness,2019,-743.0,hist03z2
"276 Energy information, policy, and regulation",2019,588.0,hist03z2
300 Natural Resources and Environment:,2019,0.0,hist03z2
301 Water resources,2019,7785.0,hist03z2
302 Conservation and land management,2019,11108.0,hist03z2
303 Recreational resources,2019,3894.0,hist03z2
304 Pollution control and abatement,2019,8188.0,hist03z2
306 Other natural resources,2019,6861.0,hist03z2
350 Agriculture:,2019,0.0,hist03z2
351 Farm income stabilization,2019,32892.0,hist03z2
352 Agricultural research and services,2019,5365.0,hist03z2
370 Commerce and Housing Credit:,2019,0.0,hist03z2
371 Mortgage credit,2019,-43544.0,hist03z2
372 Postal service,2019,-1048.0,hist03z2
373 Deposit insurance,2019,-8035.0,hist03z2
376 Other advancement of commerce,2019,26912.0,hist03z2
400 Transportation:,2019,0.0,hist03z2
401 Ground transportation,2019,63079.0,hist03z2
402 Air transportation,2019,21249.0,hist03z2
403 Water transportation,2019,11010.0,hist03z2
407 Other transportation,2019,418.0,hist03z2
450 Community and Regional Development:,2019,0.0,hist03z2
451 Community development,2019,6321.0,hist03z2
452 Area and regional development,2019,3369.0,hist03z2
453 Disaster relief and insurance,2019,17094.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2019,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2019,41354.0,hist03z2
502 Higher education,2019,63107.0,hist03z2
503 Research and general education aids,2019,3748.0,hist03z2
504 Training and employment,2019,6650.0,hist03z2
505 Other labor services,2019,1928.0,hist03z2
506 Social services,2019,19913.0,hist03z2
550 Health:,2019,0.0,hist03z2
551 Health care services,2019,542197.0,hist03z2
552 Health research and training,2019,37690.0,hist03z2
554 Consumer and occupational health and safety,2019,4929.0,hist03z2
570 Medicare:,2019,0.0,hist03z2
571 Medicare,2019,650996.0,hist03z2
600 Income Security:,2019,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2019,3693.0,hist03z2
602 Federal employee retirement and disability,2019,149619.0,hist03z2
603 Unemployment compensation,2019,29900.0,hist03z2
604 Housing assistance,2019,50552.0,hist03z2
605 Food and nutrition assistance,2019,93587.0,hist03z2
609 Other income security,2019,187436.0,hist03z2
650 Social Security:,2019,0.0,hist03z2
651 Social security,2019,1044409.0,hist03z2
700 Veterans Benefits and Services:,2019,0.0,hist03z2
701 Income security for veterans,2019,101105.0,hist03z2
"702 Veterans education, training, and rehabilitation",2019,13094.0,hist03z2
703 Hospital and medical care for veterans,2019,80321.0,hist03z2
704 Veterans housing,2019,-3111.0,hist03z2
705 Other veterans benefits and services,2019,8434.0,hist03z2
750 Administration of Justice:,2019,0.0,hist03z2
751 Federal law enforcement activities,2019,34248.0,hist03z2
752 Federal litigative and judicial activities,2019,17279.0,hist03z2
753 Federal correctional activities,2019,7091.0,hist03z2
754 Criminal justice assistance,2019,7214.0,hist03z2
800 General Government:,2019,0.0,hist03z2
801 Legislative functions,2019,4328.0,hist03z2
802 Executive direction and management,2019,481.0,hist03z2
803 Central fiscal operations,2019,12144.0,hist03z2
804 General property and records management,2019,-873.0,hist03z2
805 Central personnel management,2019,285.0,hist03z2
806 General purpose fiscal assistance,2019,7661.0,hist03z2
808 Other general government,2019,2287.0,hist03z2
809 Deductions for offsetting receipts,2019,-2825.0,hist03z2
900 Net Interest:,2019,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2019,572884.0,hist03z2
902 Interest received by on-budget trust funds,2019,-67110.0,hist03z2
903 Interest received by off-budget trust funds,2019,-82504.0,hist03z2
908 Other interest,2019,-47501.0,hist03z2
909 Other investment income,2019,-611.0,hist03z2
950 Undistributed Offsetting Receipts:,2019,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2019,-72756.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2019,-18055.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2019,-6225.0,hist03z2
954 Sale of major assets,2019,0.0,hist03z2
959 Other undistributed offsetting receipts,2019,-1156.0,hist03z2
050 National Defense:,2020,0.0,hist03z2
051 Department of Defense-Military:,2020,0.0,hist03z2
Military Personnel,2020,161424.0,hist03z2
Operation and Maintenance,2020,278866.0,hist03z2
Procurement,2020,139055.0,hist03z2
"Research, Development, Test, and Evaluation",2020,99875.0,hist03z2
Military Construction,2020,8882.0,hist03z2
Family Housing,2020,1293.0,hist03z2
Other,2020,968.0,hist03z2
"051 Subtotal, Department of Defense-Military",2020,690363.0,hist03z2
053 Atomic energy defense activities,2020,24479.0,hist03z2
054 Defense-related activities,2020,9746.0,hist03z2
150 International Affairs:,2020,0.0,hist03z2
151 International development and humanitarian assistance,2020,28226.0,hist03z2
152 International security assistance,2020,12080.0,hist03z2
153 Conduct of foreign affairs,2020,16621.0,hist03z2
154 Foreign information and exchange activities,2020,1621.0,hist03z2
155 International financial programs,2020,9174.0,hist03z2
"250 General Science, Space, and Technology:",2020,0.0,hist03z2
251 General science and basic research,2020,13301.0,hist03z2
"252 Space flight, research, and supporting activities",2020,20721.0,hist03z2
270 Energy:,2020,0.0,hist03z2
271 Energy supply,2020,5498.0,hist03z2
272 Energy conservation,2020,1241.0,hist03z2
274 Emergency energy preparedness,2020,-246.0,hist03z2
"276 Energy information, policy, and regulation",2020,590.0,hist03z2
300 Natural Resources and Environment:,2020,0.0,hist03z2
301 Water resources,2020,8909.0,hist03z2
302 Conservation and land management,2020,13539.0,hist03z2
303 Recreational resources,2020,4195.0,hist03z2
304 Pollution control and abatement,2020,8732.0,hist03z2
306 Other natural resources,2020,7075.0,hist03z2
350 Agriculture:,2020,0.0,hist03z2
351 Farm income stabilization,2020,26403.0,hist03z2
